GEO,WEEK_START,YT_PAID_IMP,YT_ORG_IMP,GOOGLE_IMP,EMAIL_IMP,FB_IMP,AFF_IMP,GOOGLE_SPEND,FB_SPEND,AFF_SPEND,REVENUE
Q,9/21/19,30979,11989,484390,857461,481071,14378,7323.98,7576.87,274.98,109964
Q,9/28/19,37742,16706,902141,507499,1370504,13593,13477.99,31453.07,330.31,125637
Q,10/5/19,9806,21380,985455,733012,371125,12262,17383.43,7097.77,154.5,198438
Q,10/12/19,8609,13099,807567,780466,430856,13911,13664.03,9209.55,247.27,190717
Q,10/19/19,14169,12660,744875,694806,355231,14800,13407.75,9191.6,256.41,193580
Q,10/26/19,12694,12106,1497090,683214,339809,13304,18863.33,4358.05,200.56,161972
Q,11/2/19,13414,14827,1916410,625815,354242,13449,19662.37,10680.4,190.64,169251
Q,11/9/19,13493,19891,4050589,1006758,604660,12132,90409.15,9931.54,286.62,331450
Q,11/16/19,14423,28693,4312875,1299995,1056560,12086,59000.13,33043.91,174.04,332978
Q,11/23/19,9403,25160,3685401,704444,2162565,11448,43119.19,39899.32,193.19,347955
Q,11/30/19,11179,19475,3939590,1297477,1233528,12009,56730.1,28587.01,256.69,685315
Q,12/7/19,10177,17227,1684258,1189519,1254253,13304,15158.32,32171.59,269.41,590918
Q,12/14/19,10427,18703,562066,710503,1227325,10014,6677.34,17121.18,252.35,436613
Q,12/21/19,8462,16395,458221,719258,594778,10021,7010.78,16326.66,284.1,276619
Q,12/28/19,9466,18805,950568,491784,183923,17119,11292.75,2276.05,269.62,172134
Q,1/4/20,33640,23036,475370,567583,159133,13151,7957.69,3258.25,331.41,198366
Q,1/11/20,12051,28945,449553,754450,227848,15624,8172.87,6972.15,232.02,130794
Q,1/18/20,23943,28010,510759,714789,259617,17195,8550.11,6425.52,441.05,161249
Q,1/25/20,30086,26348,906240,591514,220089,16733,13539.23,4456.8,199.54,123422
Q,2/1/20,35235,30325,987705,1842082,73767,14613,23467.87,1958.51,210.43,117694
Q,2/8/20,33181,33429,1013689,674431,318513,11206,24085.25,7094.88,126.07,118888
Q,2/15/20,30026,38311,710032,534207,551639,14783,16870.36,17004.27,339.27,208965
Q,2/22/20,26319,37142,739042,768385,520484,17239,15697.25,13701.74,287.03,182805
Q,2/29/20,21506,33583,689942,553272,290920,15394,7575.56,4385.62,249.38,151938
R,1/6/18,128,343,853,198279,31291,7732,16.12,380.19,100.9,60119
R,1/13/18,528,186,951,286675,4953,6687,22.42,117.01,135.41,52635
R,1/20/18,292,939,460,243901,19376,10156,4.31,335.69,159.96,46866
R,1/27/18,457,557,297,236935,30620,5183,4.01,764.73,131.78,67650
R,2/3/18,693,432,271,231545,16380,4805,3.61,364.86,140.55,57886
R,2/10/18,876,886,901,246810,14952,6271,14.43,279.23,77.6,38385
R,2/17/18,327,232,799,359337,44156,6206,12.08,1023.32,153.6,75538
R,2/24/18,162,934,278,315063,456,4815,3.5,9.34,75.84,69750
R,3/3/18,407,543,739,239987,4614,4423,13.17,140.15,118.43,87166
R,3/10/18,765,207,223,267967,33591,5937,2.29,725.57,179,97564
R,3/17/18,22,647,514,264099,4709,5209,8.97,129.26,78.53,59809
R,3/24/18,324,790,390,240476,24198,10358,5.05,724.13,323.95,48795
R,3/31/18,456,356,67,242418,12186,6963,1.63,145.32,159.8,90629
R,4/7/18,415,606,81354,237505,38402,4827,893.27,1071.42,109.69,38844
R,4/14/18,240,940,125931,287436,20844,5683,3060.12,454.92,76.72,52234
R,4/21/18,912,960,115807,233832,13088,6051,1334.1,397.55,136.15,73824
R,4/28/18,913,169,132983,268365,9365,4978,2489.44,219.14,68.32,66539
R,5/5/18,255,875,147243,226122,21283,4910,3021.43,450.14,79.54,59655
R,5/12/18,698,953,191708,197193,21380,7357,2588.06,375.22,187.05,86475
R,5/19/18,486,867,195580,215238,2034,5842,3626.05,62.7,169.56,71391
R,5/26/18,25,422,184412,259700,6188,5942,3618.16,181,84.23,50346
R,6/2/18,420,684,150160,189222,21137,6251,2270.42,285.35,187.06,83257
R,6/9/18,835,73,136091,213213,34340,6359,3013.05,618.12,72.97,63954
R,6/16/18,492,893,122551,191860,17769,6880,2029.44,407.8,88.24,59935
R,6/23/18,180,981,134774,224194,11760,7897,1722.41,291.06,129.71,40999
R,6/30/18,738,768,161470,210484,15080,6944,2237.97,254.48,176.55,83217
R,7/7/18,694,971,218686,184199,12518,5401,5510.89,335.17,131.24,42166
R,7/14/18,528,617,247387,262808,56315,5904,2226.48,1127.71,98.3,64028
R,7/21/18,798,999,197765,199540,40485,8083,4912.48,865.37,205.51,75338
R,7/28/18,796,114,212599,208322,25309,9582,4209.46,501.12,107.8,45917
R,8/4/18,150,726,199163,162695,29177,13003,3979.28,754.95,222.35,72887
R,8/11/18,374,304,209479,203179,36061,5040,2413.2,1038.56,140.62,44788
R,8/18/18,314,487,314562,234458,55982,6512,7190.89,1146.23,106.96,52192
R,8/25/18,101,741,319235,237371,115438,5452,3447.74,3584.35,136.16,76957
R,9/1/18,908,688,337372,188485,91602,4670,8198.14,1277.85,99.82,60320
R,9/8/18,338,910,321873,197042,108692,4661,7184.21,3154.79,67.12,56025
R,9/15/18,984,51,350395,192073,77839,4187,4099.62,1085.85,91.38,60799
R,9/22/18,474,142,324065,186302,94980,3283,4783.2,1517.31,103.41,61170
R,9/29/18,567,444,398645,163721,94699,4655,5740.49,2173.34,64.94,79247
R,10/6/18,183,307,346708,150295,39359,3566,6490.37,1018.41,77.83,101756
R,10/13/18,263,1243,300713,149047,49567,3865,5196.32,724.92,75.66,99184
R,10/20/18,195,1025,425466,147086,41628,3138,6509.63,1077.12,98.14,107457
R,10/27/18,588,1378,369792,155853,43889,2881,5125.32,513.5,82.97,85097
R,11/3/18,80,1338,360181,152443,78489,3297,8168.91,1713.02,91.99,143764
R,11/10/18,494,2716,613689,315888,91708,3040,15023.11,1134.89,64.3,131223
R,11/17/18,434,2856,975416,310673,125818,2591,15801.74,2519.51,59.46,141877
R,11/24/18,193,1586,1059206,315123,283482,2570,18875.05,6952.4,59.56,286413
R,12/1/18,712,1129,652023,389662,52952,3608,13262.15,1489.28,109.59,173544
R,12/8/18,10082,1250,318498,241574,26395,3089,6019.61,730.48,72.98,131782
R,12/15/18,7521,1261,250595,200362,50060,2444,5052,788.45,50.59,126777
R,12/22/18,3165,2131,230241,195944,26271,3036,5387.64,650.21,69.68,83086
R,12/29/18,2196,1857,253247,275753,14937,3366,3555.59,430.19,101.48,37484
R,1/5/19,1687,2008,234760,275229,6943,4016,2239.61,117.16,84.94,55830
R,1/12/19,2699,1781,221583,206161,14966,4484,3430.1,282.86,61.54,41163
R,1/19/19,3011,1555,226737,258505,32089,4838,3428.26,657.02,95.79,57178
R,1/26/19,3650,2216,221958,211286,108363,7173,5513.44,1340.99,108.13,50599
R,2/2/19,2885,1141,272095,202853,71827,5752,3134.53,1648.43,68.59,45950
R,2/9/19,3137,1481,211666,203921,42838,5679,2781.29,828.92,67.72,44875
R,2/16/19,3817,2802,160499,260550,63285,5757,3986.8,1210.33,128.24,95425
R,2/23/19,1430,1214,178630,171158,23159,5479,2765.19,380.39,150.4,61602
R,3/2/19,813,1925,259964,234420,10444,5075,3509.51,178.59,153.01,68992
R,3/9/19,255,1226,259096,219127,16059,5005,2844.87,328.81,69.82,56649
R,3/16/19,204,1546,264971,201563,30140,6882,4483.31,589.99,153.3,53705
R,3/23/19,663,2795,316345,200761,33891,5058,7971.89,762.55,91.04,65467
R,3/30/19,393,3695,228388,247206,46816,5892,3823.22,842.69,123.29,49263
R,4/6/19,1323,3781,253470,207175,25289,4924,3239.35,512.1,103.03,43412
R,4/13/19,1630,3444,303121,200788,39882,4968,5892.67,1247.31,112.9,51873
R,4/20/19,1486,3601,307234,217861,55787,4183,6912.77,1556.46,121.41,57532
R,4/27/19,2647,2999,244559,252965,47729,4258,3345.57,1267.2,57.48,66445
R,5/4/19,2905,2832,301465,180561,36975,3454,6837.23,507.48,39.63,40478
R,5/11/19,3389,4324,264436,148429,47321,3473,2617.92,1330.9,41.42,63776
R,5/18/19,4419,4892,232350,174754,69129,3616,3304.02,1213.21,66.72,48306
R,5/25/19,5268,3903,305108,170592,81551,3510,7688.72,2532.16,67.13,60766
R,6/1/19,6386,4559,297242,148703,27329,3984,3049.7,860.86,44.82,52880
R,6/8/19,32503,6813,272791,138661,59704,3697,5941.39,1558.27,74.03,49570
R,6/15/19,18259,7211,181016,148542,64544,4324,3486.37,1190.84,76.86,51974
R,6/22/19,7970,6086,126057,179144,53594,3958,2427.86,1229.98,105.98,65730
R,6/29/19,8174,5995,233027,183784,32377,3918,3481.42,990.74,79.34,60360
R,7/6/19,7675,6758,312423,171512,30617,3903,2811.81,530.44,109.77,42093
R,7/13/19,7111,11422,352447,108698,71300,5415,3298.9,962.55,63.36,81926
R,7/20/19,6146,13542,289116,228201,39086,4840,7025.52,1064.12,101.28,63740
R,7/27/19,8758,12462,303914,144169,53881,4534,3391.68,969.86,137.72,42756
R,8/3/19,18870,14399,151050,114054,22079,3373,2882.03,347.74,85,48489
R,8/10/19,8775,17244,187158,139233,30237,4467,2189.75,891.24,69.35,39860
R,8/17/19,9476,15970,224999,152079,46994,4472,4049.98,1099.66,102.63,52663
R,8/24/19,9463,10852,294879,151021,35370,4381,2706.99,429.75,110.4,94348
R,8/31/19,9270,6496,219782,163796,35645,4408,4905.53,777.95,134.88,64057
R,9/7/19,9442,5601,308524,204442,90238,4415,6830.72,1867.93,74.5,70745
R,9/14/19,9493,5424,189924,259523,82037,4672,2427.23,978.29,122.99,64625
R,9/21/19,10477,4676,186937,263468,150327,3822,4643.52,4092.65,75.68,48722
R,9/28/19,13374,6157,332355,155741,408349,3937,5264.5,6431.5,59.35,65132
R,10/5/19,3196,7144,346714,224786,106221,4309,7738.66,1242.79,118.28,101901
R,10/12/19,3877,4418,301540,239389,112013,3880,5699.11,2973.95,70.71,85027
R,10/19/19,5482,4903,271698,213751,96304,5283,3032.15,1430.11,63,133474
R,10/26/19,4024,4845,541846,209452,87554,4786,8582.84,2186.66,99.07,103480
R,11/2/19,4161,5723,582932,192048,93659,4346,11332.2,1390.84,102.67,91554
R,11/9/19,4349,7595,1468965,308368,154125,3413,22475.16,3814.59,64.51,126082
R,11/16/19,4824,9512,1334805,398666,285371,4449,26188.87,8796.56,94.1,153744
R,11/23/19,2964,8635,1127275,216141,567048,4772,24754.96,8675.83,94.49,143388
R,11/30/19,3042,6026,1179980,397956,339377,4062,21239.64,10155.86,108.76,290815
R,12/7/19,3536,6287,557971,365103,348648,4438,5323.04,4236.07,130.81,288292
R,12/14/19,3831,6556,198351,218151,317291,4417,2213.6,9566.32,114.29,161561
R,12/21/19,3446,5681,169786,221268,172106,3645,3300.64,3291.53,48.39,122297
R,12/28/19,2553,6086,321031,151331,48766,5916,6760.91,1185.01,185.02,72269
R,1/4/20,11367,7691,163493,174577,40250,3551,3531.45,470.93,42.35,76428
R,1/11/20,3717,9092,159151,231087,55126,4289,2263.13,1562.82,51.15,59832
R,1/18/20,7102,8889,180032,219269,64304,3809,3078.55,1982.17,119.98,71363
R,1/25/20,7729,8563,305542,181384,48462,5212,4564.8,741.47,97.33,55311
R,2/1/20,9257,10701,326102,564752,17692,4544,6632.91,441.86,133.93,47087
R,2/8/20,9478,10518,326325,206812,70734,4069,5815.11,1320.96,64.09,48137
R,2/15/20,8297,12823,233366,163574,131558,3884,4242.59,2456.85,48.06,100061
R,2/22/20,6441,12481,255517,235901,126296,4635,2989.55,3381.58,82.39,109465
R,2/29/20,5057,10807,251684,169795,69937,4036,2672.88,818.26,121.69,56572
S,1/6/18,774,408,838,889100,200753,59951,14.48,4336.26,1483.79,130263
S,1/13/18,567,321,434,1286652,36025,55763,10.55,518.76,1355.04,130139
S,1/20/18,840,248,184,1091642,102086,69580,3.94,2664.44,1800.38,142777
S,1/27/18,990,921,97,1061981,163104,55353,1.05,4000.13,1693.8,136745
S,2/3/18,143,930,972,1037885,102480,42803,18.2,1199.02,1107.53,184367
S,2/10/18,969,137,422,1103694,99058,56072,7.29,1270.42,1059.76,128871
S,2/17/18,543,284,28,1611467,256782,60271,0.41,4853.18,949.27,180916
S,2/24/18,336,362,382,1409974,79,47293,8.73,1.94,1234.35,188029
S,3/3/18,692,261,110,1075495,21637,52349,1.13,506.31,1260.3,160430
S,3/10/18,497,543,966,1199495,161197,50573,19.47,2901.55,1376.85,189622
S,3/17/18,305,924,743,1182191,19655,58302,13.78,601.44,852.67,170356
S,3/24/18,939,222,788,1077818,163106,56695,17.73,5101.14,1760.38,181108
S,3/31/18,959,900,492,1085907,91409,57585,10.1,1521.96,1062.44,143675
S,4/7/18,270,231,318172,1065264,190152,47158,6185.26,5476.38,785.18,153569
S,4/14/18,421,481,570143,1289241,139472,48298,10980.95,2855.69,641.16,122676
S,4/21/18,251,724,534018,1047364,92746,67364,9420.08,1293.81,2121.97,161442
S,4/28/18,269,604,566218,1203139,55472,44427,6420.91,1198.2,979.62,137408
S,5/5/18,984,850,638803,1014817,104424,44861,14143.1,2983.92,928.62,150735
S,5/12/18,141,104,886314,882727,87679,52724,14358.29,2110.87,1637.08,137340
S,5/19/18,918,50,827124,962851,11641,47855,19354.7,345.74,1012.13,143932
S,5/26/18,604,28,818982,1161769,33047,54390,15331.34,431.26,1089.16,124400
S,6/2/18,269,860,649038,849323,112548,57491,10864.9,3292.03,1409.97,141401
S,6/9/18,856,229,598510,955171,173326,48512,14651.52,3275.86,1364.4,123739
S,6/16/18,209,224,548916,859647,92113,50063,7706.78,2797.93,1160.21,130097
S,6/23/18,648,249,578419,1002535,61899,57743,14055.58,1615.56,1208.27,106869
S,6/30/18,442,105,701494,944828,79228,56616,13384.51,2210.46,968.13,139372
S,7/7/18,659,586,970105,823486,67726,55295,22525.84,807.63,721.6,107025
S,7/14/18,252,950,1129542,1177141,254116,66762,12809.01,4688.44,1862.66,143507
S,7/21/18,478,273,907913,894486,216982,53314,20918.32,6249.08,1523.45,185448
S,7/28/18,692,964,908953,933882,140554,52907,17015.6,3320.59,654.72,146774
S,8/4/18,320,982,854793,727936,160874,53787,14309.23,3547.27,1452.25,130195
S,8/11/18,328,20,907549,907820,196657,45798,13558.78,5309.74,628.58,144010
S,8/18/18,651,636,1283242,1050741,318532,47876,29796.88,8958.71,1454.23,174516
S,8/25/18,304,453,1363270,1064458,582939,56419,24538.86,6558.06,710.88,197217
S,9/1/18,375,116,1464960,843020,457953,47624,24523.43,7521.88,1242.99,149681
S,9/8/18,61,828,1414918,883665,514825,41040,17063.91,13900.28,960.34,146379
S,9/15/18,518,911,1517961,859722,416424,33059,14754.58,13023.66,676.88,174770
S,9/22/18,92,772,1466306,832292,422608,21605,21378.74,7606.94,442.36,169309
S,9/29/18,894,425,1841482,734019,400474,24438,38781.61,5316.29,703.81,197844
S,10/6/18,209,1835,1809267,674646,191989,23052,21494.09,4406.15,497.92,209136
S,10/13/18,990,2490,1435627,668735,227580,24698,23257.16,6912.74,444.56,212369
S,10/20/18,261,2713,1957770,658104,209652,24031,29601.48,3443.53,427.15,236241
S,10/27/18,566,2734,1775842,695513,212527,20510,18859.44,3825.49,456.86,226693
S,11/3/18,799,3939,1852895,682478,321338,20794,26014.65,3615.05,308.79,294416
S,11/10/18,411,9201,3213254,1415512,489132,22425,32389.6,8474.21,469.24,474602
S,11/17/18,588,6452,4821305,1390120,682288,16275,60748.44,11053.07,278.3,521883
S,11/24/18,1176,4277,5406953,1414198,1327308,17984,100244.91,40615.62,287.29,782038
S,12/1/18,2994,2504,3525481,1748469,266985,23138,81861.67,7869.38,499.78,635903
S,12/8/18,28290,3408,1669572,1081769,130059,23062,21938.18,3745.7,710.89,468785
S,12/15/18,23856,4854,1183837,897684,246679,15591,21948.34,5994.3,189.43,469091
S,12/22/18,12037,4324,1066170,876718,101094,16927,13241.83,1683.22,437.99,255907
S,12/29/18,11609,5443,1120806,1234393,63474,24564,15534.37,1471.01,392.41,131358
S,1/5/19,7996,5175,1040324,1232867,25853,27094,20785.67,750.38,658.38,163143
S,1/12/19,12292,4096,961536,924088,73963,43590,9173.05,1830.58,706.16,139200
S,1/19/19,13557,2616,1049125,1160338,168299,47257,22849.94,5036.35,808.09,168731
S,1/26/19,14223,4236,1020613,944342,567041,51123,10287.78,13396.34,931.72,149081
S,2/2/19,8996,3176,1146236,908430,422440,44504,24139.73,9314.8,610.82,198546
S,2/9/19,11758,3450,1014122,912094,210689,44605,20809.78,2891.71,1354.88,144358
S,2/16/19,17240,5492,754364,1165956,250625,43197,18874.19,5808.23,1098.28,238452
S,2/23/19,6420,4647,828108,765738,99463,37067,10434.16,2260.3,783.97,175225
S,3/2/19,265,5022,1190204,1051348,53828,38626,14996.57,908.35,530.14,149818
S,3/9/19,760,4538,1174750,980329,80240,38932,14590.4,1733.18,1103.72,157796
S,3/16/19,796,5259,1210186,901463,152189,55258,14594.84,3424.25,1516.83,184149
S,3/23/19,659,9791,1468077,900498,228836,40616,34088.75,4685.42,1178.88,183026
S,3/30/19,28,12044,953231,1105871,288145,43661,19560.3,6872.26,1227.97,191666
S,4/6/19,4071,12352,978043,926168,116779,32428,17956.87,2548.7,933.93,150606
S,4/13/19,4409,10927,1450227,898364,232776,33484,13574.12,6965.82,1032.14,153121
S,4/20/19,7798,12591,1429855,976133,319706,26758,21619.41,5466.97,794.71,178280
S,4/27/19,10224,9221,1151823,1134011,295206,28969,15549.61,4250.97,749.57,174211
S,5/4/19,13840,9823,1433420,808536,182893,22579,15222.92,3909.34,355.62,177366
S,5/11/19,15946,12897,1244984,663838,244103,23588,17031.38,5492.32,339.67,195019
S,5/18/19,17870,14952,999621,783528,361072,20664,15474.13,5930.61,595.12,139431
S,5/25/19,18121,12620,1408706,761180,404524,20963,23581.74,9374.84,532.98,170539
S,6/1/19,22689,15787,1297607,666266,135344,24028,26393.33,3471.57,719.04,163321
S,6/8/19,89793,21596,1202305,618882,327074,27573,11469.99,5077.82,378.44,123843
S,6/15/19,60770,24265,864746,665478,365296,30283,13230.61,5260.26,442.89,185621
S,6/22/19,29468,22137,564502,800548,326537,23352,12396.46,9918.56,730.33,187728
S,6/29/19,31258,20830,1065617,824021,204273,21511,10741.42,5423.45,464.64,150018
S,7/6/19,28438,20587,1395819,768173,182755,21012,20853.54,3536.31,283.66,129794
S,7/13/19,26374,36458,1632862,485069,448121,32412,32918.5,5243.02,488.61,206057
S,7/20/19,25072,48268,1347856,1021619,244462,30299,28628.46,3850.28,456.76,200070
S,7/27/19,35286,40379,1376896,647076,302922,37142,13879.11,3748.66,1094.76,129231
S,8/3/19,64652,50629,672921,509469,125550,21273,9084.43,2457.64,459.5,170237
S,8/10/19,35326,56097,836252,623551,168037,21759,15052.54,2230.69,656.03,118171
S,8/17/19,36557,54319,993257,679675,254484,22417,23421,7271.88,685.96,172273
S,8/24/19,36955,38479,1281214,674695,182041,23781,28366.08,3727.29,470.86,239471
S,8/31/19,33572,21813,927819,733253,178033,22262,13360.59,4726.78,500.9,186506
S,9/7/19,35434,20650,1299425,913558,418492,18140,20582.89,10922.64,216.32,209687
S,9/14/19,35467,14747,771367,1162989,375156,20564,12496.15,10382.44,448.81,237698
S,9/21/19,35061,13785,782267,1178815,631776,19202,10983.03,17200.1,587.58,164711
S,9/28/19,42814,19132,1453780,697606,1709348,19823,30093.25,20383.97,289.91,176630
S,10/5/19,12865,22975,1603799,1008122,509038,18997,16166.29,7788.28,461.63,363652
S,10/12/19,9941,14274,1326140,1073281,581963,17901,29122.03,10213.45,201.39,271341
S,10/19/19,17020,14974,1230967,956269,491902,21710,24594.72,11842.54,288.2,296358
S,10/26/19,14975,14896,2353175,939533,468877,21227,52522.87,5696.86,434.62,253603
S,11/2/19,15667,18038,2941386,860354,505260,19146,59827.79,8981,525.56,289374
S,11/9/19,15558,24512,5638560,1384111,822771,18144,93374.55,16105.74,342.92,481653
S,11/16/19,16770,35683,6404605,1787183,1257386,18054,138339.47,32534.86,272.16,506745
S,11/23/19,11223,30269,5326605,968044,2516489,20399,52733.39,75305.93,302.93,536810
S,11/30/19,12640,22132,5978991,1784563,1432277,19234,72106.63,19013.48,493.35,892027
S,12/7/19,11920,19635,2701190,1636390,1580777,18227,57859.49,43392.33,246.06,926851
S,12/14/19,11986,21853,910032,977356,1484472,13968,10811.18,19038.35,270.28,703892
S,12/21/19,10981,18235,710699,989463,620339,12735,9850.29,7397.54,355.31,424398
S,12/28/19,10277,21956,1481058,676854,236336,20641,22660.19,3296.89,320.45,218710
S,1/4/20,41019,27082,728832,781198,208919,20096,17841.81,2444.35,343.64,263834
S,1/11/20,11952,31283,660420,1037138,298313,22413,6775.91,8457.17,660.62,191310
S,1/18/20,24015,29505,768741,982782,332007,23497,16881.55,7993.07,375.36,215985
S,1/25/20,31610,28780,1296350,812302,263070,23428,19600.81,5682.31,648.37,162724
S,2/1/20,38844,34276,1447904,2533716,95613,21997,19025.46,2430.96,435.54,184597
S,2/8/20,36130,35509,1508659,927913,375670,18657,24168.72,7353.74,377.8,168164
S,2/15/20,33989,42433,1083761,734003,679693,20511,17361.85,10093.44,258.44,316953
S,2/22/20,29739,41535,1101957,1056773,636102,22710,10909.37,15743.52,664.27,274993
S,2/29/20,23787,37234,1072157,761683,331702,18649,26246.4,8657.42,218.19,206180
T,1/6/18,866,525,642,132521,26827,7944,13.06,627.75,151.93,26453
T,1/13/18,185,33,781,190508,5300,6797,15.18,102.56,145.29,23269
T,1/20/18,369,707,533,161844,19059,6795,8.54,540.32,152.89,28198
T,1/27/18,627,697,559,157699,32097,4098,6.54,678.85,95.89,24580
T,2/3/18,850,744,94,153909,17174,4721,1,343.91,130.65,22541
T,2/10/18,162,203,338,164304,14800,4103,4.68,379.62,73.85,19899
T,2/17/18,771,11,32,239182,46185,3785,0.79,1049.55,86.87,34443
T,2/24/18,360,375,786,209655,888,4381,7.07,14.39,124.2,28853
T,3/3/18,758,188,507,159410,4147,4274,8.58,87.71,58.66,21772
T,3/10/18,820,283,683,177532,37309,4438,12.42,965.37,77.89,26627
T,3/17/18,776,144,134,175363,7286,4345,3.21,126.23,65.5,23240
T,3/24/18,388,507,822,160065,23285,4470,17.02,403.41,98.56,22503
T,3/31/18,596,375,272,161571,10278,4775,4.9,307.57,137.52,24118
